stfips,pm10,pm25,O3,ln_so2,ln_nox,ln_co,a_edb,a_formaldehyde,a_teca_ln,a_112tca_ln,a_dbcp_ln,a_dcl_propene_ln,a_acrylic_acid_ln,a_benzidine_ln,a_benzyl_cl_ln,a_be_ln,a_dehp_ln,a_cyls_ln,a_cl_ln,a_c6h5cl_ln,a_chloroform_ln,a_chloroprene_ln,a_cr_ln,a_co_ln,a_cn_ln,a_dbp_ln,a_etcl_ln,a_ebenzine_ln,a_edc_ln,a_glycol_ethers_ln,a_n2h2_ln,a_hcl_ln,a_isophorone_ln,a_mn_ln,a_mebr_ln,a_mecl2_ln,a_ph3_ln,a_pcbs_ln,a_procl2_ln,a_quinolin_ln,a_c2hcl3_ln,a_vycl_ln,al_pwn_gm_env_rate_ln,civic_env_rate_ln,ed_env_rate_ln,hc_env_rate_ln,neg_food_rate_ln,pos_food_rate_ln,rec_env_rate_ln,ss_env_rate_ln,ln_fatalities,total_units_ln,SecondaryRoadProportion,CommuteTime,ln_PubTrans,sum_NWIBG,NINDEX_open,Farms_per_acre_ln,Pct_irrigated_acres_ln,Pct_nematode_acres_ln,Pct_manure_acres_ln,Pct_disease_acres_ln,Pct_defoliate_acres_ln,Pct_harvested_acres_ln,Pct_au_ln,fungicide_ln,herbicide_ln,insecticide_ln,std_coal_prim_pop_ln,std_metal_prim_pop_ln,std_nonmetal_prim_pop_ln,std_sandandgravel_prim_pop_ln,std_stone_prim_pop_ln,Facilities_Rate_ln,Pct_BS,Pct_Unemp_total,Pct_Fam_Pov,Pct_Vacant_Housing,Med_HH_Value,ln_HH_Inc,ln_Occs_Room,Pct_RenterOcc,ln_ViolAv,num_CreatClass,DEMO2008,GINI_est,Per_TotPopSS,Per_PSWithSW,D303_Percent_ln,ALLNPDESperKM_ln,CaAve_ln,Kave_ln,NO3Ave,ClAve_ln,SO4Ave_ln,HgAve,AvgOfD3_ave,W_As_ln,W_Ba_ln,W_Cr_ln,W_CN_ln,W_FL_ln,W_NO3_ln,W_NO2_ln,W_SE_ln,W_ENDRIN_ln,W_METHOXYCHLOR_ln,W_DALAPON_ln,W_DEHA_ln,W_SIMAZINE_ln,W_DEHP_ln,W_PICLORAM_ln,W_DINOSEB_ln,W_ATRAZINE_ln,W_BENZOAP_ln,W_PCP_ln,W_EDB_ln,W_XYLENES_ln,W_PDCB_ln,W_111TRICHLORANE_ln,W_TOLUENE_ln,W_ALPHA,Coliform_Proportion_ln,sociod_EQI_2Jan2018_VC,built_EQI_2Jan2018_VC,air_EQI_2Jan2018_VC,land_EQI_2Jan2018_VC,water_EQI_2Jan2018_VC,EQI_cont,EQI
12039,23.54738499,10.9062989,0.041573475,-0.04265381,1.757943518,-0.96739992,0.000250417,2.303847042,-5.506798593,-18.56283855,-12.91798019,-35.23192358,-33.44016411,-18.02984262,-16.60849757,-10.5618997,-4.839880169,-9.358529829,-17.8183518,-11.62340068,-2.422626371,-15.59460957,-9.673712134,-21.73198989,-6.248682079,-13.67325636,-11.2586691,-3.847607801,-5.832285259,-13.46991227,-15.45026628,-6.909785836,-30.54979235,-7.043558974,-2.946942109,-1.792659063,-28.96282729,-12.12781611,-7.246964677,-13.2806228,-4.585348193,-9.520181822,-7.566763878,-5.037707329,-6.667280197,-6.180469513,-6.852997303,-5.854468346,-7.007148266,-5.924536228,2.8332133,0.0,0.210971248,29.1,-2.3025851,5.372551,88.358612,-7.086989403,-0.401924819,-6.754147053,-5.724527359,-6.374110699,-7.206131935,-3.577284336,-9.822556496,8.149767811,8.813445931,7.170504085,-14.28535668,-15.22465656,-8.797013763,-8.797585453,-15.00117733,-7.972229004,8.1,11.1,20.7,15.3,104500.0,9.6991043,-0.22314355,29.1,6.293477535,0.18089,69.1,0.459,32.634892,0.0,2.476223503,4.662550403,-2.478958928,-1.660829667,0.512462055,-0.783842319,-0.252243818,12.58002772,6.004538462,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-4.009288265,0.345328152,0.116431721,-1.095448256,-0.37643078,-1.41624248,-0.96989882,1
1093,24.05906389,11.93727791,0.045812385,0.561308551,2.060058283,-0.631941549,0.000537438,2.744632631,-5.505758515,-8.391257982,-13.14768119,-15.49178891,-33.44016411,-17.1851105,-11.81292366,-10.50398566,-4.799177822,-11.45193056,-5.72259346,-7.322577428,-2.287033193,-14.41787265,-9.611147315,-13.08065608,-5.033764714,-12.12680063,-8.391390972,-4.334511324,-5.248201196,-24.72316423,-15.33977201,-2.475627866,-11.8853341,-6.619498719,-2.946844457,-1.768375816,-12.92779067,-10.86544489,-7.184433682,-9.831346034,-3.791610327,-12.25965875,-9.641343117,-5.868582249,-6.933292866,-5.739370346,-6.550300598,-6.100383759,-7.076394081,-7.338757992,2.0541236,-3.327538,0.144330699,23.7,-0.91629076,4.9721084,87.288055,-6.852606773,-2.713464022,-4.286056995,-3.959472179,-3.725815296,-6.154491901,-3.223126411,-11.23184586,5.874087679,9.347354339,6.870650326,-5.303926792,-15.22465656,-9.232948162,-8.136583472,-9.636652596,-7.115614891,5.0,7.9,13.3,13.6,74700.0,9.452816,-1.6094379,24.2,5.90987587,0.14184,21.0,0.449,32.132181,87.341772,0.905661116,4.127689467,-2.309766609,-1.264939683,0.612773431,-1.390091406,0.033697043,12.76142596,10.8747627,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-2.863141023,0.831103504,1.095195651,0.034376815,-0.010815588,-1.410813332,0.224537343,3
18103,27.02987192,11.92871498,0.046518415,1.213922827,2.344714195,-0.611044821,0.000715027,1.766689048,-5.449098918,-15.77768214,-13.14768119,-4.832111855,-22.36739872,-18.02984262,-10.49075552,-10.43388464,-4.777169856,-12.88226377,-13.4838944,-5.594917078,-2.409991407,-14.03267184,-9.416400169,-12.40099718,-4.240021129,-10.76017642,-7.65342109,-4.362877221,-5.328710265,-10.23524864,-15.45026628,-2.925678599,-9.847952409,-6.989632456,-2.749176872,-1.73336547,-11.21883893,-9.999695148,-7.135834912,-10.37961979,-1.935618255,-10.13077036,-7.951098919,-5.671861172,-7.082060814,-5.983448505,-6.989687443,-6.54575634,-6.709385872,-6.989687443,1.8870696,-4.7346478,0.118745329,22.3,-1.6094379,5.9814582,18.406244,-6.000107765,-0.179729402,-3.69465971,-3.367333412,-3.455601931,-3.129556894,-0.472084701,-11.99088669,7.102897082,11.71526722,8.427664102,-14.28535668,-15.22465656,-15.06716777,-8.72306162,-9.126938874,-7.337994099,6.5,11.5,13.0,13.4,86100.0,9.5108891,0.0,23.4,5.367325783,0.13575,39.3,0.41,43.099477,0.0,3.605884766,3.422879162,-1.492748929,-1.484460877,1.093266696,-1.966933792,0.461119877,10.56678859,0.0,-5.11599581,-1.560647748,-4.96184513,-5.11599581,0.122217633,-0.385662481,-3.912023005,-5.80914299,-3.912023005,-2.207274913,0.076961041,-0.415515444,-2.120263536,-0.385662481,-1.966112856,-1.272965676,-2.040220829,-3.506557897,-2.995732274,-3.912023005,-0.510825624,-0.653926467,-0.673344553,-0.562118918,0.0,-2.897549877,0.781138897,0.750292718,0.353228807,1.124408841,0.746728361,0.928540051,5
51103,17.4808396,10.49660576,0.048589829,0.893339133,2.017191858,-1.101997114,0.000550025,2.129371499,-5.436684478,-10.66348959,-9.942919952,-16.11976012,-10.81995187,-14.39972567,-11.15362774,-10.27774712,-4.802132591,-10.36218428,-5.835394991,-9.691616679,-1.558160759,-13.85855708,-7.643432136,-11.17132465,-3.907217412,-12.01402093,-6.905079848,-3.038692033,-5.549391322,-5.940477987,-14.31180104,0.144733498,-10.50637008,-5.891036049,-2.946729001,-1.386750794,-11.17671769,-9.468175178,-5.197135309,-8.762192201,-2.805942768,-8.22251974,-7.261137486,-5.408753395,-7.037993908,-5.121071339,-6.249536514,-5.490431309,-6.205084801,-5.702992916,1.299283,0.0,0.11492761,21.9,-0.51082563,6.1890483,76.742714,-7.461874962,-7.924695492,-6.541511059,-4.836023808,-3.53848815,-4.591324329,-2.145056248,-5.841362,5.906020124,9.727107808,7.447474435,-14.28535668,-15.22465656,-15.06716777,-7.953716168,-15.00117733,-8.241966248,19.1,5.7,6.9,25.5,254500.0,8.5980358,-2.3025851,22.9,5.561948776,0.21415,46.6,0.439,36.274252,0.0,3.778712397,2.588665917,-2.38470559,-1.41712524,0.732693619,-0.219690725,0.250478451,8.571296619,0.0,-5.80914299,-1.560647748,-4.509860006,-6.907755279,1.075002423,-4.605170186,-4.605170186,-4.509860006,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-0.510825624,-0.653926467,-0.673344553,-0.562118918,0.8,-6.214213176,-0.833950043,-1.199735761,1.293804765,0.039067555,0.102223709,0.236641064,3
18115,22.78514107,14.22231465,0.044833481,1.207515303,2.703923962,-0.82576582,0.001015948,1.50661153,-5.270483319,-14.69495228,-13.14768119,-4.111933612,-20.52830615,-18.02984262,-14.07997794,-9.959697887,-4.794201724,-8.137274113,-10.62979573,-4.880820923,-2.388492331,-13.06669211,-8.497591258,-11.30897085,-3.722691822,-9.845954172,-6.901622323,-2.795820935,-5.524036573,-1.380596303,-15.45026628,-1.985968242,-9.678503934,-5.231738314,-2.578030196,-1.661962766,-11.16065017,-9.572310797,-7.005012765,-7.250868476,-2.057267031,-11.43146265,-7.334329128,-5.388419151,-6.928864479,-6.081566334,-6.928864479,-6.322728634,-6.235717297,-6.523398876,0.22314355,0.0,0.159144848,31.0,0.0,3.9011781,60.719578,-5.94071579,-1.212412715,-3.374165535,-4.777564526,-2.813924074,-3.070164919,-1.923400998,-10.05272961,4.459566212,8.584708527,5.690922359,-14.28535668,-15.22465656,-15.06716777,-8.026865068,-15.00117733,-8.72062397,8.6,7.3,5.5,9.3,134200.0,7.8220439,0.095310181,24.7,6.275453091,0.13086,39.7,0.398,10.394909,0.0,3.352880169,1.611599424,-1.842507972,-1.456353176,0.862124044,-1.731224686,0.437132096,12.64949947,3.138230769,-5.80914299,-3.912023005,-5.11599581,-6.907755279,0.019802627,-1.078809661,-4.605170186,-5.80914299,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-0.510825624,-0.653926467,-0.673344553,-0.562118918,0.0,-1.870785722,0.442578882,0.25153026,1.016286254,0.44176656,-0.132474646,0.74291867,4
13155,25.69663994,12.11393792,0.044635103,0.204873318,2.332872744,-0.978597184,0.000501438,2.804291866,-5.48422983,-15.07992207,-12.88113011,-13.26508966,-17.48644597,-18.02984262,-11.86706358,-10.28049948,-4.806795901,-11.69036169,-9.749097925,-9.033589817,-2.325811929,-12.09043832,-7.296284276,-5.569291443,-3.328323663,-9.283343448,-14.25278597,-2.242547513,-5.661843598,-5.601062049,-15.45026628,0.395414211,-12.36030703,-6.742160296,-2.946080442,-1.175689953,-8.633342692,-11.43613498,-7.218650203,-11.89318291,-3.332012119,-12.55074357,-8.469891548,-5.552121162,-6.523981571,-6.118516445,-6.678132534,-6.071996689,-7.371279716,-6.765143871,1.0296195,-4.0974712,0.205983517,22.9,-0.35667494,4.7423534,59.598957,-6.747934818,2.601742268,-2.568125725,-4.995145798,-2.639776468,-2.590168715,-1.00619781,-12.62714577,10.37968809,11.29435405,10.28535844,-14.28535668,-15.22465656,-15.06716777,-15.42682671,-15.00117733,-7.776744843,4.1,11.2,14.9,17.9,77500.0,8.1134262,0.91629076,21.2,6.655891895,0.12361,31.2,0.436,57.747956,0.0,-6.907755279,0.728229786,-2.604899009,-1.423452055,0.533418327,-1.016096346,-0.221124831,11.35360943,6.148269231,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-6.907755279,1.391664982,0.557219505,0.505598187,1.178997517,-1.423947453,0.438570619,4
37099,17.25149486,10.96389837,0.048732614,-0.287500081,2.424814266,-1.119993579,0.000621434,2.507437635,-5.485065684,-12.63773071,-12.1770795,-35.23192358,-11.14909349,-14.38328158,-10.99465725,-10.19564008,-4.658574484,-11.70481404,-8.199388743,-8.766899382,-2.196452798,-11.77440256,-9.05697804,-11.62320402,-2.875664051,-8.74004921,-5.914697845,-2.794754812,-5.472705035,-6.643807246,-10.27298006,-1.597971288,-12.26394941,-6.912595763,-2.946756373,-0.698865837,-10.88793881,-8.913703721,-6.573823684,-11.07409145,-3.077194566,-10.91947162,-8.118480682,-5.841212749,-6.476252556,-5.799365997,-6.383879185,-5.998216629,-6.27265358,-6.633094788,1.9169227,-4.6271791,0.066695654,19.7,-0.91629076,5.6782298,95.366287,-7.36401844,-3.597805977,-7.66011095,-7.878200054,-8.179986954,-8.275297165,-4.258913517,-12.3736496,5.851124313,7.014949113,4.668379699,-14.28535668,-15.22465656,-8.809709469,-9.21508477,-9.904106304,-9.910240173,16.0,6.7,11.8,36.9,163200.0,9.6719341,0.26236427,33.7,6.277647972,0.23098,52.0,0.454,45.1218,66.137566,1.645218822,3.688465514,-2.531899965,-1.527718583,0.556039219,-1.840095055,0.006996534,10.97615286,23.562,-4.96184513,-1.966112856,-4.074541935,-3.442019376,-1.897119985,-0.083381609,-2.813410717,-4.342805922,-3.912023005,-2.207274913,0.076961041,-0.371063681,-2.120263536,0.336472237,-1.966112856,-1.272965676,-2.040220829,-3.506557897,-2.995732274,-3.912023005,0.2390169,-0.653926467,-0.673344553,-0.562118918,2.64,-4.029049134,-0.385899395,-0.230560452,0.936702788,-1.47867763,0.977072775,0.261927426,3
17159,20.44141585,12.21114851,0.045288674,1.374311198,2.229068854,-0.885257847,0.000607225,1.881852894,-5.456729245,-17.8865475,-13.14727393,-6.406852053,-18.63947228,-18.02984262,-10.06268833,-10.18844847,-4.69427624,-13.07002729,-10.73826865,-5.667489984,-2.399865571,-15.59053654,-9.402178869,-12.2145353,-5.427395714,-12.30343004,-7.857187284,-4.436977411,-5.251080121,-9.68944209,-12.77529877,-3.932305851,-9.65071431,-7.002845587,-2.744643818,-1.740951171,-7.827611397,-12.56331277,-7.208862355,-11.80468404,-2.714530234,-10.3433704,-7.497576714,-5.404342175,-6.603758812,-5.600456715,-6.475925446,-6.861588001,-6.398964405,-5.933601379,1.2527629,-4.6461883,0.191428704,17.8,-0.22314355,7.1890268,23.006845,-6.169623852,-3.935735226,-5.525370598,-3.563099384,-3.880826235,-3.299072981,-0.247633815,-11.60124493,8.00383102,12.04906239,8.422626069,-14.28535668,-15.22465656,-15.06716777,-15.42682671,-15.00117733,-8.085363388,12.5,7.1,9.5,11.8,76000.0,8.8061247,-2.3025851,21.6,5.914428711,0.15223,41.5,0.442,19.91622,98.62069,2.566541248,2.512908038,-1.578173831,-1.47555154,0.88501329,-1.816423138,0.420037287,11.59869292,0.0,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-0.127833372,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,2.999724295,-2.813410717,-2.995732274,-2.525728644,3.912822686,-0.248461359,-3.506557897,-4.605170186,-2.207274913,-2.995732274,-0.385662481,-0.653926467,-0.673344553,-0.562118918,0.0,-6.907755279,0.191520065,-0.444853574,0.269008219,0.838340819,0.080602057,0.123535365,3
24021,18.16615411,11.53887152,0.048378416,0.981548514,1.52277436,-0.900020508,0.000489992,1.721922451,-5.436083362,-6.185023736,-12.18829267,-4.516274474,-22.05848693,-16.25494511,-13.21867598,-10.24639422,-4.804293708,-10.98809914,-10.66875156,-5.288656306,-2.390349639,-13.77648202,-9.333613809,-12.56849469,-4.266681479,-11.77764467,-7.479015492,-3.155226874,-5.375729318,-8.209457456,-15.26729697,-2.417766384,-9.834908027,-6.997382887,-2.688082124,-1.680298179,-28.96282729,-10.16889829,-5.081132906,-8.632084803,-2.791920039,-8.23968158,-7.953725338,-6.009559155,-6.851056576,-5.548099518,-6.82311058,-6.344287395,-6.74004364,-6.620651722,3.2268441,-5.1174154,0.321552895,34.3,0.78845733,8.6909227,44.750118,-5.867950916,-1.432648778,-6.293669701,-2.434880257,-6.071037769,-8.21059227,-1.203692436,-8.173297882,8.378216524,11.21624312,8.458769271,-14.28535668,-15.22465656,-11.63446489,-15.42682671,-10.27212905,-8.409200668,21.9,4.8,3.2,5.6,349500.0,11.332063,-1.6094379,23.2,6.672210217,0.336,48.6,0.376,41.119181,80.649437,2.765311369,4.22427271,-2.20697839,-1.526982064,0.886018886,-1.626049692,0.349536615,8.499414704,0.0,-5.521460918,-2.040220829,-4.710530702,-6.907755279,-1.108662625,0.451075619,-2.525728644,-4.135166557,-0.776528789,-0.733969175,-1.514127733,-0.494296322,-0.755022584,0.672944473,-1.514127733,-1.46967597,-0.798507696,-2.273026291,-3.506557897,-4.605170186,-0.510825624,-0.653926467,-0.673344553,-0.562118918,6.83,-5.221430958,-2.466496706,1.053626895,0.659360945,0.516489148,1.166439891,1.610267282,6
50015,7.610775878,6.038719418,0.04006802,0.773648999,2.287850937,-0.942079055,0.000187319,1.258775843,-5.424125793,-16.90620919,-13.1034803,-7.032525166,-24.62642821,-17.59495917,-14.93635407,-10.35517911,-4.847417192,-13.36342626,-9.526537856,-7.713048775,-2.382258584,-13.98215545,-9.510050154,-13.90481018,-5.572754212,-11.56979415,-8.038278981,-3.086571957,-5.76897135,-24.72316423,-15.45026628,-5.209873035,-12.87844143,-6.870554954,-2.92227942,-1.762666197,-28.96282729,-11.96140243,-7.099009902,-13.37875364,-4.029027526,-8.696013642,-7.215035915,-5.978272915,-5.915752888,-5.360475063,-6.704210281,-5.441968441,-5.490286827,-6.173582077,1.5260563,0.0,0.160509492,24.4,-1.2039728,6.081028,88.514709,-7.201017857,-3.874045372,-4.634467602,-4.034060001,-4.074226379,-4.330466747,-3.116923332,-9.506364822,6.091649191,7.627284701,5.688527823,-14.28535668,-15.22465656,-8.494570415,-6.847123031,-8.025031594,-9.00679493,22.8,5.2,8.7,18.7,211100.0,9.2442589,0.0,31.0,5.161356926,0.25502,70.4,0.433,34.382022,16.438356,0.175898607,1.57039794,-2.594012594,-1.608170673,0.640882163,-2.456516649,-0.069143284,7.990109492,0.0,-5.80914299,-3.506557897,-4.710530702,-4.509860006,-1.108662625,-0.430782916,-2.659260037,-5.11599581,-3.912023005,-2.207274913,-2.525728644,-0.415515444,-2.120263536,-0.385662481,-1.966112856,-1.272965676,-2.040220829,-2.207274913,-2.995732274,-3.912023005,-0.510825624,-0.653926467,-0.673344553,-0.562118918,14.37,-4.844402597,-1.303196907,-1.093012452,-0.476194501,-0.176709801,0.744536817,-0.58665669,2
13079,27.85192021,13.92212346,0.046557069,0.517935601,1.564959003,-1.033637487,0.000732221,3.023531424,-5.44704916,-15.3948955,-13.10791075,-21.13930339,-33.44016411,-18.02984262,-9.812446887,-10.0606694,-4.799694862,-10.57675712,-9.21744122,-9.057247621,-2.354923152,-12.44562505,-7.448558035,-11.77743865,-3.266820913,-10.13316557,-9.972827522,-2.69573462,-5.696055603,-6.496273116,-15.26000109,0.934310358,-10.01789631,-6.969468621,-2.94633292,-1.558570637,-9.445910815,-9.307578407,-7.184754061,-10.9159448,-3.183235495,-8.318424877,-7.834392071,-5.512004375,-7.246605873,-6.878880978,-6.878880978,-6.553458691,-7.364388466,-7.246605873,1.2527629,-5.1845884,0.210632552,29.1,0.0,3.7348804,87.278442,-7.408689499,0.762654483,-6.842293739,-5.179358006,-3.43317008,-4.53813839,-3.029245377,-10.49016762,10.75540917,9.571969109,9.660889313,-14.28535668,-15.22465656,-15.06716777,-9.441312128,-15.00117733,-8.750682831,10.9,6.9,16.8,12.4,92400.0,8.4491282,0.0,19.1,6.660771847,0.20226,34.9,0.46,70.229612,0.0,0.750032327,0.895679122,-2.615310466,-1.329657579,0.518980071,-1.283148753,-0.034239088,11.22207446,5.826527576,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-5.636501187,0.494414359,1.691885114,0.592190385,0.307151824,-1.415697694,0.984064817,5
12013,22.02722723,10.70664248,0.043308154,0.720364898,1.753040964,-1.006744823,0.000186301,1.995389701,-5.478384243,-14.44927327,-13.14499053,-2.468867791,-19.93232339,-18.02984262,-12.49554585,-10.28187251,-4.777619093,-10.73471801,-13.80180885,-3.242751834,-1.856193823,-11.47235673,-7.296565298,-10.86795836,-2.660627077,-2.979600608,-5.268635291,-0.920522271,-5.786052077,-8.705219382,-15.45026628,-3.267496596,-7.304275522,-6.54818344,-1.753115093,-0.243184433,-28.96282729,-29.21090023,-7.223436886,-13.53787882,-2.671624264,-8.321980166,-7.644577503,-5.51295042,-6.646048546,-5.979569912,-6.594755173,-5.952901363,-7.025538445,-6.646048546,1.3350011,0.0,0.120024659,27.6,0.0,5.213717,92.385895,-7.919659138,-0.914529741,-5.877848625,-6.875535011,-5.894705772,-4.024289131,-3.310783625,-8.834000587,8.820808897,9.54024346,8.369271129,-14.28535668,-15.22465656,-15.06716777,-8.8958818,-15.00117733,-8.491875648,7.8,8.0,15.5,19.1,89000.0,8.4690533,-0.51082563,26.1,6.79165554,0.14123,29.1,0.441,70.188034,0.0,1.374075362,3.321073471,-2.518926703,-1.376991207,0.505943403,-0.61409916,-0.177982338,12.89795413,5.766884615,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-6.907755279,0.898286998,0.17562148,1.138878107,-0.10436032,-1.426450133,0.328056306,3
17141,23.43883497,10.9101496,0.041260493,0.756844158,2.152665733,-0.864370669,0.000467488,1.57601075,-5.408579337,-13.1210029,-13.1328072,-6.154026056,-22.21479628,-18.02984262,-10.67498634,-10.49566449,-4.766267964,-13.00766434,-5.46933102,-5.419994699,-2.41468164,-14.33663881,-9.472800236,-13.97964416,-5.599384358,-12.40929642,-7.903793147,-3.451279718,-5.267395966,-5.196204328,-14.68483798,-3.092989179,-9.711900828,-6.980639314,-2.715550992,-1.720213664,-10.07879377,-12.84925769,-7.168536856,-9.777897005,-2.300978679,-10.22945589,-7.361020565,-5.870100975,-6.80984354,-6.051098824,-6.826937675,-6.387571335,-6.468540192,-6.556647301,2.6390574,-5.2380896,0.268363046,24.4,-0.91629076,5.9127688,15.650057,-6.062443733,-1.358833432,-4.712615013,-3.435075045,-3.207010508,-5.980973721,-0.41456902,-13.14981365,8.252997584,12.39421069,9.297488545,-14.28535668,-15.22465656,-15.06716777,-8.80660529,-7.628655839,-7.361020565,11.6,9.0,6.6,7.7,152400.0,9.9363899,0.0,24.4,5.798223972,0.19339,45.1,0.376,37.753519,0.0,1.571366115,3.656564983,-1.323115155,-1.388431354,1.049292487,-2.132707402,0.291813367,10.0370047,1.531846154,-6.214608098,-2.659260037,-5.11599581,-4.135166557,-0.174353387,0.148420005,-2.207274913,-5.80914299,-1.560647748,1.388791241,2.999724295,3.69037833,-0.798507696,0.732367894,3.912822686,-0.248461359,-1.108662625,-3.506557897,-2.207274913,-2.995732274,-0.510825624,-0.653926467,-0.673344553,-0.562118918,0.0,-1.890271205,-0.307302386,0.623288989,0.315602928,0.974422634,1.370169878,1.060513735,5
12065,23.65743267,10.98090892,0.042132111,-0.407023019,2.334156988,-0.985076213,0.000324388,2.556801803,-5.495090389,-10.7426818,-12.99233007,-35.23192358,-33.44016411,-18.02984262,-12.52528529,-10.51586989,-4.825571902,-10.37622226,-28.70836127,-9.919917985,-2.395172831,-13.39431709,-8.759676525,-9.900811497,-4.314694367,-11.28547594,-9.600097468,-3.768270823,-5.740703642,-8.304548858,-15.44244955,-3.718825681,-12.39503475,-6.511220883,-2.94678876,-1.74716625,-10.77864802,-10.0904526,-7.233665605,-12.07890445,-4.12551839,-8.714212127,-7.297158718,-5.157092571,-6.827155113,-6.267539501,-6.421689987,-6.044395924,-6.766530514,-6.303906918,2.0541236,-4.6053252,0.168339285,25.7,-0.91629076,4.5022063,90.634789,-6.835974216,-0.577104926,-4.269424438,-5.981403828,-5.567691326,-3.965423584,-3.469434023,-9.147338867,9.020224518,9.302480381,8.042779854,-14.28535668,-15.22465656,-15.06716777,-15.42682671,-9.595243875,-9.599743843,8.7,12.0,11.2,18.7,127600.0,8.5627403,0.0,22.8,6.540812969,0.20787,51.2,0.43,64.602669,0.0,2.61758628,3.805617737,-2.501051158,-1.443120573,0.517054065,-0.824779322,-0.222152378,12.43323064,4.553,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-4.605170186,-2.302585093,-3.912023005,-4.605170186,-2.659260037,0.0,-5.454056741,0.295783728,0.074202344,-0.205427587,0.042079095,-1.419507623,-0.37218383,2
13125,23.50815092,13.25749366,0.048172162,0.603325323,1.02585081,-0.972455894,0.000734542,2.12019956,-5.469754876,-16.7582676,-13.0544225,-35.23192358,-14.53644296,-18.02984262,-14.79760811,-10.30127769,-4.778972158,-13.86210347,-8.051962469,-10.30957855,-2.384965441,-13.8216492,-8.145046398,-18.07175191,-4.016627239,-11.53091807,-11.10479117,-3.764986176,-5.751124039,-6.955522471,-14.72511483,0.139208682,-18.50989586,-7.023741631,-2.946716881,-1.750334627,-9.959000257,-9.584975638,-7.198231296,-11.31097349,-3.071093687,-11.99736309,-11.13791943,-5.953892231,-6.934721947,-6.241574764,-8.033333778,-6.241574764,-6.934721947,-6.934721947,0.28768212,-4.6681452,0.303711263,32.4,-1.2039728,2.9787395,86.701256,-7.125380993,-2.151447058,-4.558831215,-5.324652672,-3.998589516,-4.92965889,-3.352309465,-12.92555523,7.361375429,8.368695117,6.765384938,-14.28535668,-15.22465656,-6.934427922,-15.42682671,-15.00117733,-12.09274387,7.7,8.5,13.0,18.6,69500.0,7.0800266,0.0,28.1,6.300903797,0.10277,14.7,0.412,70.798183,0.0,-6.907755279,2.427604681,-2.623444004,-1.327598885,0.54753165,-1.134572829,-0.019097633,10.51808364,5.538412192,-6.907755279,-4.605170186,-6.907755279,-6.907755279,-3.912023005,-4.605170186,-4.605170186,-6.907755279,-4.605170186,-4.605170186,-2.525728644,-2.813410717,-2.995732274,-2.525728644,-3.218875825,-2.525728644,-3.506557897,-4.605170186,-4.605170186,-0.673344553,-0.510825624,-0.653926467,-0.673344553,-0.562118918,0.0,-6.907755279,1.387550235,2.247621059,-0.034297265,-0.411774814,-0.413635433,0.80883652,4
